,business_id,attributes.RestaurantsPriceRange2,stars,review_count
52560,b'qmQ-uxZm5_pi4CvQHQCLeg',2.0,3.0,16
52561,b'mLP2kJvOR0rDvqAe2mhovg',2.0,2.0,20
52562,b'U_x3Ryer88VwUlqa71Np-g',1.0,3.5,107
52563,b'FTpA5dqWYwaNYxHtY45Iaw',2.0,4.0,24
52564,b'CuSXvUwz5k-LEuLN0jbBZA',2.0,3.5,8
52565,b'7d2LqDc0Cb5dcizil_h34A',2.0,4.0,39
52566,b'A3QS8dDcuWaNaTfTFCBNOw',2.0,3.5,4
52567,b'Ef5P6C2yHAv08FPif5Rdtg',3.0,4.5,90
52568,b'qcWaROXNmCd3JmOb7H78vg',2.0,4.0,10
52569,b'DeyZIjeRaVMVm2ae2YUkyg',1.0,3.5,7
52570,b'kUVgPJ7eH4bciKmmnwXg-Q',2.0,4.0,33
52571,b'Lj-lAWgaFbvFYZ7QSubq6g',2.0,2.0,18
52572,b'9q2pK0s1-3xUZKbTzVcGGw',1.0,3.5,3
52573,b'EfHOn1Cc9q7aj02ijzrU1A',2.0,3.0,9
52574,b'cPOAwA2qP0ihB6R783Kf_Q',2.0,3.0,115
52575,b'P8TQOkplgiQDdHRUj-IZRA',2.0,4.0,13
52576,b'DTvcpHf2gGKgSujUVXA7sA',1.0,3.0,57
52577,b'RSOinkOUpxm0mGw1IWr4Xw',3.0,4.5,377
52578,b'QWEoOvj9qFOuNkq6oBefUA',2.0,3.5,12
52579,b'dgseqfpjVGR7TkEee3LZtQ',2.0,3.0,26
52580,b'oR0gq3wNyDrpDu1FQNtB3Q',,4.5,6
52581,b'tQI-ffarZ5zgbifwpXYs_Q',2.0,4.0,34
52582,b'A7_Rhwhi5Xv_PvBbKGJ_ng',2.0,4.0,172
52583,b'JjSKLGmGm0F2D4kkpoz6NQ',2.0,3.5,16
52584,b'3tqwUw4XWf-RFEtVROZ2ZQ',2.0,4.0,41
52585,b'Meqw1PZdCjF6vZoDE_WGfA',2.0,3.5,7
52586,b'J2GTY3N_nH7d4L7ngCWKsw',2.0,4.0,13
52587,b'4LPrdCK0L7GFF6vLP5cGTw',1.0,3.5,141
52588,b'va7QuRicUp1Klt5dyCR7mg',3.0,4.0,25
52589,b'kxlBJj6zXKeWJPq4FqyIUA',2.0,4.0,12
52590,b'hxBuRtfp1Te_dyyio4UdkA',1.0,4.0,5
52591,b't3AWGr757V4Fvcun6sDsuw',1.0,3.5,60
52592,b'pkPNWdjzIcXWiMJ2krStIQ',2.0,2.5,17
52593,b'hwD7C7suAPXJviSv7XBoSg',1.0,3.5,7
52594,b'7Tp53xZh1ypd2wbudP6Qcw',1.0,3.5,85
52595,b'LWgaRojEN8a-V6yxORo7yQ',2.0,4.5,138
52596,b'6sqfAMlX68kusvE_FsIr-w',1.0,4.0,31
52597,b'RrGYD5UwBJcOQssDyppbEw',2.0,3.5,16
52598,b'WpswWSp1zHdxrZC4TftFJg',1.0,4.0,20
52599,b'jEeJJdDhb8yOk9a-ggEhOw',2.0,3.0,4
52600,b'QZgtObG3H57Ev5FnjoGjFg',2.0,3.0,132
52601,b'lwyiSy-d04vbSiWjPfRNNQ',2.0,4.0,6
52602,b'RQ07VP-YioitUWlM-PbIFA',2.0,2.5,9
52603,b'Ee_8iRc8jBq3rZunj6_1fg',1.0,2.0,58
52604,b'Nt0NSU6z_tfK0EQlGpK0Zg',,4.5,3
52605,b'1HRSElW1HgBiTtSNrhjMeA',,2.0,4
52606,b'LZxSxY98S7l4a7tJiTGufg',2.0,3.5,130
52607,b'8CPVh2uBLLYTIfv65j9wlQ',,3.5,3
52608,b'mcGfunYZWPAxiAKQqEN0IQ',1.0,2.0,9
52609,b'p66HDmRiwG0Te5zSj67Crg',1.0,3.5,3
52610,b'DYi6jJYhK3kTfaYn81tORQ',1.0,4.5,16
52611,b'on1g_ar-lFK84__LmCWAfQ',2.0,3.0,3
52612,b'SDNa5bY5c3j4OsBdxeAwPA',1.0,2.5,56
52613,b'zsl5aN9J7gTu_s3UVVJ8aQ',1.0,2.5,28
52614,b'ytAsW7DYezxMMzqoO_-nIQ',2.0,4.0,159
52615,b'pNZAIoa4qg1ZIHABxzRbVg',,2.5,3
52616,b'hLRorEsACIyya9gA9C3BdQ',4.0,3.0,10
52617,b'dyZvfVtD_5voybaxnPPXhQ',,2.5,3
52618,b'3K8mhHIuE88mkcgOqFVTwg',2.0,2.5,51
52619,b'kQIAP7I3y9qGZwJe-MZ-KQ',2.0,3.5,26
52620,b'5BFkc4QkZL3QCCL4nijleA',1.0,4.0,106
52621,b'2T66oHiIi1Ql-j5IhwbGjw',1.0,4.5,167
52622,b'0Ryxx6uSpt4TOKYVGBekLQ',2.0,3.0,110
52623,b'OR13v_9zCWGstIV_JwvFHQ',2.0,2.5,13
52624,b'HqyAd-xCZxnJb3IlHCfL9w',1.0,4.0,32
52625,b'pdx_SEbQBfpWqLZbk-lZnQ',2.0,3.0,186
52626,b'E_f5hWSBXkxvyckUpU31kQ',2.0,4.0,5
52627,b'sPGbBt01zybTxV2FRdRaDQ',2.0,4.0,48
52628,b'c-tqu-EZFhVzfERpIu_XVA',1.0,4.0,101
52629,b'6ld8l8gTNcErPjn22ivZ8w',2.0,2.5,4
52630,b'MVg8_dWzoCtGjBvWCatjjQ',2.0,3.5,133
52631,b'ae95XSsD37OQfOWF92GjNQ',2.0,3.5,262
52632,b'0GmQjd_LXUyKXD_utcLuPA',2.0,3.0,6
52633,b'nRtpxSRqlSUbhKU8RLa8SA',1.0,4.0,14
52634,b'sPPh1LJllyr5jUpKFTxxag',2.0,4.0,98
52635,b'9jII6Il9Phzm6cobNexo7g',2.0,2.5,3
52636,b'-z0hKdmi9e37zZoUE6bjiQ',1.0,3.0,4
52637,b'OF-mx8RSCB0K_XwY1iJjRw',2.0,3.5,40
52638,b'549N1BNPDMvnrdb7qOoolQ',2.0,4.0,105
52639,b'xDqb83FuVQcLpyLEmrdOJA',2.0,4.5,3
52640,b'364NaWNZN_2wEGr_5l77DA',2.0,3.0,42
52641,b'fkvctSjQoiHnQIkVDreamQ',2.0,2.5,6
52642,b'jRJgroYUZFVZIpL6hfXTCA',1.0,4.0,10
52643,b'KLvpdtFYUi1I0LNsmIqeJw',1.0,3.5,26
52644,b'kJtijhRR8fl4QIrj-oxf9g',1.0,3.0,21
52645,b'0xAr6kVDval-z2fT-_wP8w',2.0,4.0,38
52646,b'DkNJFy9cEM606nsgfs494g',1.0,2.0,16
52647,b'-t2b2DaLhrb2-Ngv8Tvw9w',2.0,3.5,32
52648,b'o8nauTizH7H_GEAeV6HfMg',2.0,3.0,113
52649,b'g-nzfTvso3-4c4gkhkmGbQ',2.0,3.0,197
52650,b'gFs3KFdrsnhRxOFj_DF6fw',2.0,3.0,30
52651,b'5Mp-PD_CUaPoJr6CP-WBdA',1.0,3.0,52
52652,b'O5vXNIody0SMddowzrAMXQ',2.0,1.0,27
52653,b'echKb3O_HZEzkzEMa7exoQ',2.0,3.0,17
52654,b'e8cFfRySb8n9lMXRnyzeIA',1.0,3.0,7
52655,b'b24sTA2JkHB4joNlNkBkfQ',2.0,3.0,37
52656,b't31AKJ_LVLx_NoT9WTy8cQ',1.0,3.0,21
52657,b'K4w7eHzgtm0ZNgQupNm6HA',2.0,3.5,122
52658,b'dHmu0JwE-neOeXmzmWM1MQ',2.0,4.5,41
52659,b'9muoOpBgraI4xtP0ZhZACA',,4.0,21
52660,b'HqhiUa-_BiVzFU8YHCd8kA',2.0,2.5,13
52661,b'LD_r78sj2FLuTRZ-eHhi7A',3.0,3.5,7
52662,b'DMwU0igEs9K7XuI3utsr6g',2.0,2.0,318
52663,b'0W_ICY9MEOIyuZFdChwpnw',2.0,3.0,70
52664,b'xN-HyvdrZiWOWK4_sj6Evw',1.0,2.0,37
52665,b'gWsWtppVufrGfGWw1HcjOA',2.0,3.0,8
52666,b'O6hNyc1QaK-fcrVdUbt68Q',2.0,4.5,7
52667,b'wuEJ2XIM97g9iIhDRQYoYA',2.0,4.5,75
52668,b'fM2-R61IRhR-MkQ2zB1BrA',1.0,4.0,71
52669,b'AtN-woaTwK2MWwP1wdHjpQ',2.0,4.0,3
52670,b'qJGcdcyvVdKYDd-F5acPPQ',1.0,4.5,8
52671,b'5NVmwfMSqqdYAkWJcYPWEg',2.0,2.0,74
52672,b'oQwadWTYQWahuj9N-68yPA',1.0,4.0,7
52673,b'XcwfRFj02ldM71WaeUYlCw',1.0,4.5,4
52674,b'H2hhIIJcHN16U_GosIP2Mw',2.0,3.5,65
52675,b'm5OCtRUwgXckJmeNhUz9cQ',1.0,2.0,12
52676,b'ZTnFd587gd21wuGDDDD3Ng',2.0,2.0,13
52677,b'wrJROwvVKHvdMVIZO7HUrw',2.0,3.0,90
52678,b'RvpSsArnUXRZgC4-I7AyTQ',1.0,4.5,48
52679,b'rk1qMV30IgioAzoLL8_kKw',1.0,3.0,18
52680,b'71xXUYGd6c3QaYUaLsex3Q',,4.0,8
52681,b'osaAof7PCiXg6GRdUjL6mQ',1.0,4.5,129
52682,b'n76C6YBhGlNhupeB8ksiCw',1.0,3.5,78
52683,b'KBA0yGsblufetQgs6Sm_nQ',2.0,5.0,34
52684,b'9eu2lQMROTKdrPyGkwZLYw',2.0,3.5,123
52685,b'cTV6P9Fb4JLTH084obctYA',1.0,4.5,3
52686,b'NuExoRpRNRsVgRyF_E5Zhw',1.0,2.5,100
52687,b'Dk_fUGiqg2L2cWsDL8klZw',,3.5,5
52688,b'FJoXrkLaLh76MgHXKdJJFw',2.0,4.0,61
52689,b'zuVvDYJkKAbXQTTBauAqJQ',2.0,3.0,291
52690,b'OkoDxxqOxDWfZZ_m-6VGjg',2.0,4.5,39
52691,b'FIsikYUtIBJ0BKT_Ig-GhQ',1.0,3.0,18
52692,b's3QxFRFklGbz4eu8W3f8Gg',1.0,3.0,24
52693,b'xtUTw9M21mIfmpIQfBGgjA',1.0,3.5,153
52694,b'WtsxMPURczWQY7y6cNUy8Q',2.0,4.0,94
52695,b'XiN6fI8I3Mzg2nPRJ9ukRQ',2.0,4.5,291
52696,b'spCzs32TMQpRCJbJfArZng',1.0,3.5,115
52697,b'oiob4D6ukvLznGo47xSTCQ',1.0,3.5,19
52698,b'U5P2sECeftfwaHos6h-2kQ',2.0,3.5,86
52699,b'ZVe2Nhq3J6bWuxceiC_2FA',1.0,2.5,22
52700,b'fpSzAzt5F0muUV5kKJrKkw',2.0,2.5,7
52701,b'r6o9Fi0rHCB3f1mEGdL61A',1.0,4.0,23
52702,b'dcT4gXG-lY7xlaU_YPaZTw',1.0,3.5,13
52703,b'F5X1aN1Oy-My4jhMigPjlw',1.0,3.0,14
52704,b'_JZ7hXqOZ_MngjPWFgER0w',2.0,4.0,330
52705,b'8IOhaDNeFDxp4pSrw2IZIg',2.0,4.0,138
52706,b'Y7p6zjpZL6wKRWLZTzxu3A',2.0,4.0,6
52707,b'kPi1prVK54oQcUp1qKcSKw',1.0,3.0,7
52708,b'x8jNsE4EAYCsecNNlYU02Q',,4.0,7
52709,b'WbKvE6n46a1lynr56Uq3OA',3.0,3.0,4
52710,b'W-Gnbvi5cO4__3Veui_nXw',2.0,4.0,7
52711,b'sJyogiyZH5EIrdIxFJPJfg',1.0,2.0,8
52712,b'8hVOr3HKQq0TWGnsL6yZeg',1.0,4.0,4
52713,b'PeGQ7mcbhhkdO_sRsWsdBA',2.0,5.0,8
52714,b'XaVHqVByyKswE0wV-B0HRg',2.0,4.0,65
52715,b'dGhxlcnDVihFBaqJ3yrfMw',2.0,2.5,51
52716,b'-euhSRPhCv-GlMASH2CmzA',2.0,4.5,3
52717,b'pf3kPNPGA15kggbgL92UXg',2.0,3.0,41
52718,b'ioJYj9mFRprldQ3Yf2CLTA',2.0,2.5,8
52719,b'3IFRrhyOUK8TIISTdTs2vA',2.0,4.5,14
52720,b'Wo15-_WjpjO2_ffTeyUGIQ',2.0,2.5,88
52721,b'qFo9G2zdvLbgH8whxty36g',2.0,3.0,355
52722,b'p3mKiOzfE2SyhggP8MBUQQ',2.0,3.5,41
52723,b'fYcANWDtzNfxC-sqITjQRA',2.0,3.5,4
52724,b'T9tfclpJf5bFKiNcNcI6xw',,2.0,4
52725,b'dCytjI9WF7pru2cDQzOoMQ',1.0,5.0,5
52726,b'ApeTrSttf8f4KUrBVtcKgw',2.0,4.0,97
52727,b'svRAGD2eDu2kXiZuV5Qd5g',1.0,4.5,57
52728,b'xpJEBXTCQh5Ib8BJrjt9Bg',2.0,3.0,101
52729,b'hfQWA7u_iM49E-3Ti4b2AQ',2.0,3.0,20
52730,b'w1gAEE4anHxNNZtJoJOTUg',2.0,2.0,3
52731,b'RD4l-JKpIHDT0GQvz32xOg',2.0,4.0,6
52732,b'ETkMAKj_i2zGUXB8-iwZ6Q',1.0,3.5,17
52733,b'jniApOOS8ppUHhESL7OzTg',2.0,4.0,29
52734,b'KG_MuK6t_D-pDmZBIZGatw',,4.0,6
52735,b'2IvrdAb6zdxr3ZqplqJHbg',2.0,2.0,434
52736,b'ee8aiHC6zaY9JoLUVUSc1w',2.0,4.0,53
52737,b'VrftSduLIducNfEzITOL5A',2.0,3.0,28
52738,b'Hr-3nCQLKOYN6qTLtbOmcg',2.0,3.5,115
52739,b'R5WkKWo9ae2gN2feWtB_4g',2.0,3.0,110
52740,b'TUZTu3dQxSxSIKRMkHQrsA',2.0,4.0,10
52741,b'KMAC_44vOPCVH-E_doOisQ',2.0,4.5,98
52742,b'HO5cfgdnn13z-7sDSgrWkg',2.0,3.5,115
52743,b't3u3vGPz8e2bSZOn1XW5iA',2.0,4.0,4
52744,b'vmLlWppJJ1isNOtNcxAqjA',1.0,4.0,4
52745,b'7DPMQ5vXzRtTlSy-aZrQNQ',3.0,3.5,8
52746,b'D2Cdag6PBc_e3L-XVGsOOw',3.0,3.0,17
52747,b'TNVHJbCBZJX7xcPgtgezdg',,2.5,3
52748,b'XGw05Nyc5DOVQafkgQqvTw',,2.0,4
52749,b'AMGg2n_EV-neHGvzy5h0PQ',2.0,4.0,6
52750,b'SpCVf25ya5jsHItdkpBpUg',2.0,3.5,42
52751,b'e3QhVshZfZYCF1fEhwu5Cw',2.0,3.5,3
52752,b'QWrSZtFD8vRVeXZjInRZ9A',1.0,2.0,5
52753,b'RNoPER1n3_QoeuJt1K9TkQ',2.0,1.5,30
52754,b'jCY_nUGmElQsERJsovVEDQ',1.0,4.0,137
52755,b'e8lKL0s6cZJeZUbMVFcpfw',2.0,4.0,4
52756,b'zAO9ob-Xsx4z8-rC0HVeJw',,3.0,4
52757,b'GuAa3tTE3zSr05sUOQYXzA',2.0,4.0,80
52758,b'p_aMA5ezsldsk_yQX6MO2Q',2.0,2.5,7
52759,b'b72Ohf_lL7VSNQUlgOtEzA',,3.5,3
52760,b'yPgUkQxj8CYPKF89HV65kg',2.0,4.0,166
52761,b'_6b9CtXi4fQqiu2VjCVpTQ',2.0,3.0,59
52762,b'J8RCVmyCB35fFdPKiC0cBA',1.0,3.5,3
52763,b'ujEnNMZRerWlSOKxS6TO1g',2.0,3.0,3
52764,b'79-_vRcYsqAdIt-kclyDHg',2.0,4.0,51
52765,b'BSDKbSLFO3CP-uhfcuUCkA',2.0,3.0,356
52766,b'hIyDudtzsZajq_r3Eg312Q',2.0,4.0,4
52767,b'VF4KH9JVolOeo2XojphthQ',2.0,3.5,107
52768,b'zvtkeghW0Px5HY9QkJ4INw',1.0,3.5,30
52769,b'-qjFaSJsOiq_ehnpe_Gtbw',,4.0,4
52770,b'28LQv_oSDEGtlRWZnLnnDQ',,4.0,4
52771,b'gogO5RF4Rqz2THF1ATcCew',2.0,3.5,406
52772,b'mRcsvDT_Tt2dfu5yNNj2Kg',2.0,2.5,6
52773,b'OLJ_Y8i0HkH_mgO1Ql3pdQ',2.0,4.0,17
52774,b'WasMhp4Me2pjbWMoKIWDpw',2.0,4.5,41
52775,b'DMresNYmBEnEE4qBhk6FLw',2.0,4.5,9
52776,b'75ibA4xCKllkq97xsSe1Jw',1.0,3.0,6
52777,b'YYU_E5ASIuS6HHUu8Kv-Xg',1.0,4.5,180
52778,b'0P46EQN6wGc52nONZX0kgQ',2.0,4.0,136
52779,b'nClBYSB2vFekGrFYx-ONvQ',2.0,5.0,6
52780,b'nK4PaQEpSXW6-2F_hID6pg',2.0,4.0,226
52781,b'raciFGOzIYTVUwt54iZH9g',2.0,5.0,7
52782,b'HNEhE83F1X6kN7BKVmR_9g',1.0,3.5,11
52783,b'zHNk2BnANwkvHvaXD7yYsg',2.0,4.0,48
52784,b'ZcDfZzTQCEKQE2tv9jnd3Q',3.0,3.5,15
52785,b'AFIPIemA3dHRFxH_RgIIBA',2.0,3.5,9
52786,b'7Fzb0bZbln6daltKa726iA',2.0,3.0,16
52787,b'np9mgfShV3mgLmg2KqTF3Q',2.0,3.0,9
52788,b'--GM_ORV2cYS-h38DSaCLw',1.0,4.0,7
52789,b'gyJRkxqN3b0ib_evxt3mqQ',1.0,3.5,6
52790,b'1AEALHEuoiM0aeU9FL3asw',1.0,4.0,3
52791,b'hMRtmulaw5sTylucTLTBDA',2.0,3.5,19
52792,b'xKw7zu8z28i3qv5vHPkEQQ',1.0,3.5,3
52793,b'zPQesAWNB_FuL2Be1pPPlA',2.0,3.5,96
52794,b'C6tiWfd6ntJTsDX8k5yPSQ',1.0,3.5,5
52795,b'wRenOtfZOOwBH57U01Ipnw',2.0,2.5,15
52796,b'N-U0o7hIKy3Z6KY_O4RuPg',2.0,3.0,32
52797,b'XFFRWQjmc41_5iuxI12xgQ',1.0,2.5,47
52798,b'uDrIMggO8hwnaTvb45xGcg',2.0,4.0,25
52799,b'VGKq16vCdPPHMoryy6XTHg',2.0,4.0,163
52800,b'aHVhlCvmlNnnPf-LgclNNA',2.0,3.0,28
52801,b'vDrpcXm6QIfnOQrMgEkh9Q',1.0,4.0,50
52802,b'hafJiPADBiOc5_t0qciQyw',2.0,3.5,6
52803,b'829Kv1uZJj5q8sr2G0mnvA',2.0,4.0,80
52804,b'aMxNARWHDLhCdyCDeo9yiA',,3.5,3
52805,b'G8SFOD9TKCSic2o0hyKc0Q',3.0,5.0,8
52806,b'qSa3L7cy8Gju4ZLs50ycag',2.0,4.0,164
52807,b'AOjAqS9hydW9AYAputZ2hw',2.0,2.5,27
52808,b'uR2GNRdrkY2KeYggp4bCUg',2.0,3.0,72
52809,b'mSG_agoOD0bk8jnBVF_ZNg',1.0,3.5,23
52810,b'U6-pS4idHuRXjr3wpxUmIQ',2.0,4.0,24
52811,b'R4tteWLpB8k91GyUMmQsrA',,3.0,4
52812,b'Yz2zYGI-a0WS0oW0LHyzyg',2.0,2.5,5
52813,b'tyniJe6u80Z7QmWlX7Wmaw',1.0,3.5,10
52814,b'uxKGdN6hKQniEKV7J6_DsQ',1.0,4.0,219
52815,b'zTNFyAXMEkgVP-o_HTC2xw',3.0,3.0,199
52816,b'EYKDklUoHuZ4g4mjx9q0mA',2.0,3.0,12
52817,b'qTYcqVFApm5bKlXZtmApVg',2.0,2.5,10
52818,b'h98IJqWW0wVxwoLV03Azfw',1.0,4.5,49
52819,b'UanLfU2ANzAgGKBbCfU2AA',2.0,4.0,5
52820,b'MUyvHcgZSPq989u6oGFgxQ',2.0,3.0,6
52821,b'GlwOGCjSzts7AnbK9gqmng',2.0,3.5,460
52822,b'uLdJrH2rJwULKLopi0XH4Q',2.0,4.5,43
52823,b'n_4PTgvjsKc74u8AwXOfAQ',1.0,4.0,51
52824,b'8FPI1M4Bse5CyQzVJmaDVg',,3.5,3
52825,b'vpsc8vfnkaEd7-49_lz9Zg',1.0,4.0,13
52826,b'BnXUUv_s12eMbYWds5wjPQ',2.0,4.0,9
52827,b'pwnz4O5LFxv2OBEy0UCjtw',2.0,3.0,13
52828,b'9gJjV1uydmM6ncehYn159g',2.0,4.0,92
52829,b'YpfMt985ZQCNID-eehG-uQ',2.0,3.5,42
52830,b'T6W-Ww4gssC1WnMuTj0JnA',,3.5,3
52831,b'41PqA2vE7iP_maj8Vm4m_g',2.0,2.0,57
52832,b'JRuNDBOwKW0H73E5iD_uuw',2.0,3.0,10
52833,b'QtWdte4lz7OyzyJdWvj1nA',2.0,3.5,6
52834,b'gGeuQKUBP7zAz2YTqpHHCw',2.0,3.5,83
52835,b'nc6vYPFSWZV6NbPAOEDDpA',1.0,4.5,6
52836,b'VkD2Rzu7amcjdXUBRloipQ',2.0,3.0,8
52837,b'bprb8-OFeDNndWziTgjsOg',1.0,3.5,17
52838,b'eoLNHNumSrcNUgDuZh326g',2.0,3.0,4
52839,b'3JTGnElYrZvul4Q-aUIx9Q',2.0,3.5,44
52840,b'6QRY4tMQdHFOe2-_CUHMdA',1.0,3.5,13
52841,b'I-4CIMvJy_M7U4EuCijxZw',2.0,2.0,21
52842,b'YH9louUrRpucqk8tuHQeCQ',4.0,4.0,37
52843,b'YwTtrKCE_9OaMe9xASCOkA',2.0,1.5,15
52844,b'GKvJpy3SOXdZ3TOiYkAj8Q',2.0,3.0,15
52845,b'du9EiKx28BVs-2hUAQ3UVg',2.0,4.0,84
52846,b'jk2XQVrZNLV0Puh1PilNaQ',1.0,3.0,8
52847,b'7ft1Aaqpe8hsPgfy6UVtcw',2.0,4.5,56
52848,b'_BnBjRMt5Ba-TAv07r3fyw',2.0,3.5,167
52849,b'fUzIKW2E5oLgXY4LzruPeQ',2.0,3.5,46
52850,b'7viKgy6DfljrNn0VEluOHw',3.0,5.0,5
52851,b'02zH3RnRvBWfMoBUqtzfsg',2.0,3.0,8
52852,b'vTFp_0wvobpUgS5RSde13w',2.0,3.5,3
52853,b'KpjRKjSNDFof2x-Nr-CWzQ',3.0,4.0,27
52854,b'3FiTfmHWr1TbDbaepDrC2A',2.0,2.5,63
52855,b'm9K1IO9OjzoSApYqQ8uaxw',2.0,2.5,25
52856,b'r6OLQgL87dIC5g40dWXYPg',1.0,3.0,6
52857,b'uq7iYU_joDYFKyMHLdgX_Q',1.0,2.5,8
52858,b'onhURB5hb6tKukQNPcBADw',1.0,3.5,21
52859,b'ihKI3k-fnzKERzKq3KOsxA',3.0,3.0,23
52860,b'Xny0n0s98TpP82sQxfgIMQ',2.0,4.5,398
52861,b'm1krp3dyJorAbV0HQC-TRQ',1.0,3.5,7
52862,b'iE2GBLT00db-qEHye-Jztg',2.0,3.0,11
52863,b'RJKbewB0SzRZpIvQmiF-dQ',1.0,3.5,40
52864,b'CCRgGKhzxSpl38w7yhqKUw',2.0,3.0,914
52865,b'Jk2XwkySutg0glHVcv1_Pw',2.0,4.0,63
52866,b'wiEQrYSNofc10q7Pm26b0w',1.0,4.5,187
52867,b'1CeWMRJwyFkQ-fc3MR1Dmg',2.0,3.5,129
52868,b'XhUec_6-kgPy1_ZYUrzvPQ',3.0,4.0,225
52869,b'q3iohdSxqYerc_0uBOvcQw',1.0,1.5,15
52870,b'2R8gyJSYmLTu-UJgNfmpCA',2.0,3.5,84
52871,b'vUDqNV3RhI3FmZRwS7039g',3.0,3.0,164
52872,b'w5-llUi5t59YZRI_dOSi0w',3.0,3.5,67
52873,b'ujBk7cdEvo5FkD1e0Gzq1Q',2.0,2.5,52
52874,b'ZPwx7ktiVluGFVg0L05n5A',2.0,4.5,236
52875,b'6cvJplW0lgHEOfBSx_4f8g',1.0,3.0,10
52876,b'4uMAsbmiYC3O6BfsMJJTJQ',1.0,3.5,26
52877,b'lym9VHmU2QupopVsMGt7lg',1.0,3.0,118
52878,b'fJ43QHYmFf_EbfHqI97ptQ',1.0,2.5,21
52879,b'4kmLBdBYUh23vqhhDkfBOA',2.0,5.0,3
52880,b'QvpH6e7_1Tdlflk_yOj4NQ',1.0,4.0,5
52881,b'PNTLekVzAWm6PIrU93gwDQ',2.0,3.0,26
52882,b'NecnTe2rHNLqBvuA-Gx49g',1.0,4.0,9
52883,b'7LURynIRYeS7jcfadeRASg',2.0,3.0,116
52884,b'QrHaWI1Ktjhi6WbbOjksBw',1.0,3.5,6
52885,b'I_XgYjUiwprajxJe6CMOig',,2.0,5
52886,b'v2AAGuPuH2QGGwosWZw_qA',,2.0,3
52887,b'-y8Nz-elBXkUYoIoc9AADg',1.0,4.0,53
52888,b'y14TQfHRL5Gkk-CorcR6bg',1.0,4.5,52
52889,b'fP8JqPAVh9MQ2OIlfvsKnw',1.0,3.5,121
52890,b'NoF90rswXBHESSyDaWeKKA',2.0,4.5,471
52891,b'H97gae0HLwN876RhZ2q3Ng',1.0,4.0,3
52892,b'S4gGdJgYRy7R_hL0UbEevA',1.0,2.5,6
52893,b'30xoqX9VRA_hH5x1QgONEA',1.0,4.0,19
52894,b'FDVsDjkHWfDYAqgKdMsD9A',2.0,3.5,11
52895,b'SIXRLEFJa4ETTrpxCQLUfA',2.0,3.5,29
52896,b'9k-q8w2MsVuc1KcpwKZ2Hw',1.0,4.0,51
52897,b'5QVozBk6HVJZHA3W-s7aDg',2.0,4.0,75
52898,b'PednG-JMd_o2OB1_0N9m-A',1.0,3.5,3
52899,b'CPIZ2HxNOiBqpsL3VTFnjQ',2.0,3.5,13
52900,b's6lTNO57vXsfzyYrPfXOvA',2.0,4.0,321
52901,b'kYZJ94hdzbhZIIXhIZU5Dw',2.0,3.5,54
52902,b'O7aPHnyBUFWzPV2HjBpelQ',2.0,3.0,5
52903,b'K3kinHWRzFMT_2HnIrEXLw',2.0,4.5,10
52904,b'Z1kqDvTwye4524s7oXOBgQ',1.0,3.0,10
52905,b'NKYirjjTpzezUi4Rhj64bA',1.0,3.0,105
52906,b'UnvtHKeRBWe2IAw0-JG_zA',2.0,4.0,11
52907,b'Ay34xZOFax3X23zaA3nwdg',2.0,4.5,233
52908,b'lF796nJ9sIcIFlpIWHvAlg',1.0,4.5,12
52909,b'FiQUG_s7dU0jM1oh1odsHA',1.0,3.0,4
52910,b'GYgkmreQorRd5wJg0Pvnfw',1.0,3.0,75
52911,b'iyPtSR0s6EkvaQFbdJ_jVA',2.0,2.5,67
52912,b'niKwlIH1RUMUkEGNhkWUTg',2.0,3.0,52
52913,b'u3KvUpdWnl0Jhjhp3pVg5w',2.0,4.0,61
52914,b'YYc4p6GjC4U_XhiP86yS4Q',2.0,4.0,70
52915,b'L4ivYHVCDpIE0SrPaCn0LA',2.0,3.5,59
52916,b'F0PPK3ULohLWMUnrs_WWhA',2.0,4.0,12
52917,b'kGqNxTmtKoax_jaStzAuWA',2.0,5.0,3
52918,b'hKs5AhRRiMaTVOjplR6A3w',2.0,3.5,35
52919,b'VZ7rS4awhk5iWiji6OuY-A',3.0,4.0,9
52920,b'0kf7Md0gkCcfy1aAm5wS4w',3.0,3.0,44
52921,b'A61Ra3kaLyL6EW2eErEprA',1.0,2.5,17
52922,b'liPSeXaAfv8jxRGJ717VmQ',2.0,3.5,219
52923,b'hJPdrw2W4FCO5Z9KHrOOtA',2.0,3.5,11
52924,b'AOkV2COlVcLoBbxnLAISeQ',1.0,3.5,5
52925,b'RCX3zz86OvwqLCr6X290EQ',1.0,4.0,37
52926,b'ZuIKt9FNqd-DuKLsW0BO-A',,3.5,4
52927,b'1U9lgJoEhxaCMP0PsuSJgA',1.0,3.5,72
52928,b'vSB8Yrz0KslzqnlPEBfqNA',2.0,4.0,9
52929,b'BVxaBnhSSvWMCKTgFPBhfA',2.0,3.5,12
52930,b'_-VLl6JjZ7av3MwzjpHilQ',1.0,4.0,5
52931,b'JLUhgZsua28LResDAd4OXQ',2.0,3.5,80
52932,b'HVU7Sa7AxHmFfPMlDEWyKw',1.0,4.5,91
52933,b'f8YPC7K4UUTkKatE5ga8Ig',2.0,1.5,3
52934,b'lvU7Mu7YU_2Gfw6QvsKqqw',2.0,3.5,82
52935,b'p5W1XIMcwYbVlLYyjwMs0Q',,4.5,3
