business_id,categories
,"['Pakistani', 'Restaurants', 'Indian']"
,"['Pizza', 'Gluten-Free', 'Salad', 'Restaurants', 'Italian']"
,"['Chinese', 'Delis', 'Sandwiches', 'Burgers', 'Hot Dogs', 'Restaurants']"
,"['Nightlife', 'Bars', 'American (New)', 'Cocktail Bars', 'Burgers', 'Restaurants', 'Steakhouses']"
,"['Cafes', 'Restaurants']"
,"['Restaurants', 'Food', 'Seafood', 'American (Traditional)', 'Steakhouses']"
,"['Restaurants', 'Cafes']"
,"['Sandwiches', 'Food', 'Restaurants', 'Fast Food']"
,"['Pizza', 'Restaurants']"
,"['Restaurants', 'Japanese', 'Sushi Bars']"
,"['Pizza', 'Restaurants']"
,"['Malaysian', 'Thai', 'Restaurants']"
,"['Breakfast & Brunch', 'Restaurants']"
,"['Cafes', 'Coffee & Tea', 'Food', 'Restaurants']"
,"['American (Traditional)', 'Bars', 'Food', 'Nightlife', 'Coffee & Tea', 'Lounges', 'Restaurants']"
,"['Restaurants', 'Seafood']"
,"['Food', 'Restaurants', 'Specialty Food', 'Sushi Bars']"
,"['Restaurants', 'Pizza']"
,"['Hot Dogs', 'Street Vendors', 'Mexican', 'Food', 'Restaurants']"
,"['Nightlife', 'Restaurants', 'Wine Bars', 'Italian', 'Bars', 'Salad']"
,"['Bars', 'Nightlife', 'Burgers', 'Restaurants']"
,"['Restaurants', 'Caribbean']"
,"['Hot Dogs', 'Restaurants', 'Breakfast & Brunch', 'Fast Food']"
,"['Restaurants', 'Pubs', 'Whiskey Bars', 'American (New)', 'Nightlife', 'Bars']"
,"['Event Planning & Services', 'Caterers', 'Mexican', 'Restaurants', 'Salad', 'Seafood']"
,"['Bars', 'Nightlife', 'Sports Bars', 'Restaurants']"
,"['Salad', 'Italian', 'Restaurants', 'Bars', 'Nightlife', 'Wine Bars']"
,"['Restaurants', 'Pizza']"
,"['Italian', 'Restaurants']"
,"['Pizza', 'Restaurants']"
,"['Fast Food', 'Restaurants']"
,"['Salad', 'Pizza', 'Restaurants', 'Chicken Wings']"
,"['Filipino', 'Restaurants']"
,"['Restaurants', 'Adult Entertainment', 'Bars', 'Nightlife']"
,"['Food', 'American (New)', 'Nightlife', 'Beer', 'Wine & Spirits', 'Bars', 'Restaurants', 'American (Traditional)', 'Cocktail Bars', 'Sports Bars']"
,"['Restaurants', 'Burgers']"
,"['Restaurants', 'Breakfast & Brunch', 'British']"
,"['Food', 'Bakeries', 'Sandwiches', 'Restaurants', 'Bagels']"
,"['Mediterranean', 'Restaurants', 'Diners']"
,"['Nightlife', 'Bars', 'Cocktail Bars', 'Restaurants', 'Live/Raw Food', 'Seafood', 'Sushi Bars']"
,"['Restaurants', 'Breakfast & Brunch', 'Seafood', 'Diners']"
,"['American (Traditional)', 'Delis', 'Canadian (New)', 'Nightlife', 'Food', 'Delicatessen', 'Diners', 'Restaurants', 'Sandwiches', 'Breakfast & Brunch', 'Specialty Food', 'Bars', 'Meat Shops', 'Cocktail Bars']"
,"['Restaurants', 'Fast Food', 'American (Traditional)']"
,"['Delis', 'Food', 'Coffee & Tea', 'Sandwiches', 'Restaurants']"
,"['Indian', 'Restaurants']"
,"['Mexican', 'Restaurants']"
,"['Bars', 'Restaurants', 'Nightlife', 'Wine Bars', 'American (New)']"
,"['Sushi Bars', 'Asian Fusion', 'Chinese', 'Restaurants', 'Japanese', 'Diners']"
,"['Canadian (New)', 'Restaurants']"
,"['Restaurants', 'Food Trucks', 'American (New)', 'Food']"
,"['Indian', 'Restaurants', 'Thai']"
,"['Vegan', 'Pizza', 'American (New)', 'Salad', 'Restaurants', 'Vegetarian']"
,"['Hot Dogs', 'Restaurants']"
,"['Chinese', 'Restaurants']"
,"['Sandwiches', 'Italian', 'Pizza', 'Restaurants']"
,"['Breakfast & Brunch', 'Restaurants', 'Juice Bars & Smoothies', 'Pizza', 'Sandwiches', 'Salad', 'Food']"
,"['Food Delivery Services', 'Comfort Food', 'Specialty Food', 'Food', 'Greek', 'Restaurants', 'Fruits & Veggies']"
,"['Pizza', 'Food', 'Ice Cream & Frozen Yogurt', 'Restaurants', 'Gelato']"
,"['Caterers', 'Restaurants', 'American (Traditional)', 'Comfort Food', 'Event Planning & Services']"
,"['American (Traditional)', 'Beer', 'Wine & Spirits', 'Restaurants', 'Burgers', 'Food']"
,"['Breakfast & Brunch', 'Restaurants', 'American (Traditional)']"
,"['Beer', 'Wine & Spirits', 'Burgers', 'Sandwiches', 'Food', 'Restaurants']"
,"['American (New)', 'American (Traditional)', 'Restaurants']"
,"['Restaurants', 'Bars', 'Cocktail Bars', 'Indian', 'Nightlife']"
,"['Restaurants', 'Vietnamese']"
,"['Italian', 'Pizza', 'Restaurants', 'Salad']"
,"['Nightlife', 'Dance Clubs', 'American (New)', 'Bars', 'Restaurants']"
,"['Restaurants', 'Mexican']"
,"['Chinese', 'Restaurants']"
,"['Restaurants', 'Event Planning & Services', 'Nightlife', 'Bars', 'Hotels & Travel', 'Hotels', 'Arts & Entertainment', 'American (New)', 'Casinos', 'Lounges']"
,"['Restaurants', 'Pizza']"
,"['Coffee & Tea', 'Breakfast & Brunch', 'Restaurants', 'Sandwiches', 'Food']"
,"['Food', 'Desserts', 'Restaurants', 'Indian', 'Local Flavor', 'Pakistani']"
,"['Fast Food', 'Restaurants', 'Burgers']"
,"['Restaurants', 'Nightlife', 'German', 'Bars']"
,"['Italian', 'Restaurants']"
,"['Mexican', 'Restaurants', 'Food']"
,"['Sandwiches', 'Restaurants']"
,"['Cafes', 'Patisserie/Cake Shop', 'Restaurants', 'Coffee & Tea', 'Food']"
,"['Restaurants', 'Coffee & Tea', 'Cafes', 'Food', 'Bakeries']"
,"['Restaurants', 'Delis', 'American (New)', 'Sandwiches', 'Buffets', 'Seafood']"
,"['Gastropubs', 'Pubs', 'Food', 'Restaurants', 'Beer', 'Wine & Spirits', 'Nightlife', 'Bars']"
,"['Restaurants', 'American (New)', 'Burgers', 'Fast Food']"
,"['Bars', 'Cocktail Bars', 'Nightlife', 'Italian', 'Tapas Bars', 'Steakhouses', 'Restaurants']"
,"['Restaurants', 'Tapas/Small Plates', 'Indonesian', 'Breakfast & Brunch']"
,"['Food', 'Restaurants', 'Coffee & Tea', 'Breakfast & Brunch', 'Tea Rooms', 'Cafes']"
,"['Food', 'Coffee & Tea', 'Burgers', 'Breakfast & Brunch', 'Restaurants']"
,"['Sushi Bars', 'Restaurants', 'Food']"
,"['Desserts', 'Patisserie/Cake Shop', 'Food', 'Restaurants', 'Coffee & Tea', 'French']"
,"['Meat Shops', 'Restaurants', 'Specialty Food', 'Butcher', 'Food', 'Sandwiches']"
,"['Restaurants', 'Fast Food', 'Sandwiches']"
,"['Restaurants', 'Fast Food']"
,"['Restaurants', 'Barbeque']"
,"['American (New)', 'Breakfast & Brunch', 'Restaurants', 'American (Traditional)', 'Diners']"
,"['Food Court', 'Restaurants']"
,"['Soup', 'Breakfast & Brunch', 'Salad', 'Food', 'Bagels', 'Restaurants', 'Sandwiches']"
,"['Hotels', 'Event Planning & Services', 'Restaurants', 'Arts & Entertainment', 'Casinos', 'Hotels & Travel']"
,"['Soup', 'Vegetarian', 'Restaurants', 'Buffets', 'Indian', 'Seafood']"
,"['Nightlife', 'Comfort Food', 'Bars', 'Restaurants']"
,"['Restaurants', 'Korean', 'Japanese']"
,"['Fast Food', 'Cajun/Creole', 'Restaurants']"
,"['Tex-Mex', 'Mexican', 'Restaurants']"
,"['Soup', 'Canadian (New)', 'Salad', 'Restaurants', 'American (New)']"
,"['Vietnamese', 'Chinese', 'Restaurants']"
,"['Food', 'Event Planning & Services', 'Coffee & Tea', 'Caterers', 'Breakfast & Brunch', 'Restaurants', 'Sandwiches']"
,"['Dim Sum', 'Chinese', 'Korean', 'Restaurants', 'Barbeque']"
,"['American (New)', 'Pizza', 'Restaurants']"
,"['British', 'Restaurants']"
,"['Food', 'Breweries', 'Indian', 'Restaurants']"
,"['Restaurants', 'Mexican', 'Tex-Mex', 'Fast Food']"
,"['Thai', 'Restaurants']"
,"['Event Planning & Services', 'Restaurants', 'Caterers', 'American (Traditional)']"
,"['Restaurants', 'Pizza']"
,"['Chicken Wings', 'Restaurants']"
,"['Pizza', 'Restaurants', 'Sandwiches', 'Salad']"
,"['Chinese', 'Restaurants', 'Comfort Food', 'Dim Sum']"
,"['Restaurants', 'Chinese']"
,"['Italian', 'Restaurants']"
,"['Tapas/Small Plates', 'Buffets', 'Restaurants']"
,"['Middle Eastern', 'Falafel', 'Restaurants', 'Mediterranean']"
,"['Restaurants', 'Fast Food', 'Mexican']"
,"['Vietnamese', 'Restaurants']"
,"['Coffee Roasteries', 'Food', 'Coffee & Tea', 'Restaurants', 'Breakfast & Brunch']"
,"['American (Traditional)', 'Canadian (New)', 'Breakfast & Brunch', 'Diners', 'Restaurants']"
,"['Restaurants', 'Sandwiches']"
,"['Delis', 'Sandwiches', 'Restaurants']"
,"['Sandwiches', 'Delis', 'Restaurants', 'Fast Food']"
,"['Restaurants', 'Sandwiches', 'Salad']"
,"['Thai', 'Malaysian', 'Restaurants']"
,"['Food', 'Restaurants', 'Sandwiches', 'Bars', 'Coffee & Tea', 'Nightlife']"
,"['Pizza', 'Restaurants']"
,"['Mediterranean', 'Restaurants']"
,"['Mediterranean', 'Restaurants']"
,"['Poutineries', 'Donuts', 'Food', 'Restaurants', 'Breakfast & Brunch']"
,"['Restaurants', 'Mexican']"
,"['Restaurants', 'American (Traditional)']"
,"['Gluten-Free', 'Pizza', 'Restaurants', 'Vegetarian']"
,"['Sushi Bars', 'Restaurants']"
,"['American (New)', 'Asian Fusion', 'Restaurants']"
,"['Restaurants', 'Pizza']"
,"['Restaurants', 'Pakistani', 'Indian']"
,"['Live/Raw Food', 'Restaurants', 'Sandwiches']"
,"['Restaurants', 'Sandwiches', 'Fast Food']"
,"['Italian', 'Restaurants']"
,"['Restaurants', 'Breakfast & Brunch', 'Cafes']"
,"['Asian Fusion', 'Seafood', 'Taiwanese', 'Food', 'Coffee & Tea', 'Restaurants']"
,"['Arts & Entertainment', 'Nightlife', 'American (Traditional)', 'Restaurants', 'Breakfast & Brunch', 'Bars']"
,"['Canadian (New)', 'American (Traditional)', 'Caterers', 'Event Planning & Services', 'Gluten-Free', 'Nightlife', 'Bars', 'Restaurants']"
,"['Pizza', 'Restaurants', 'Greek', 'Sandwiches', 'Italian', 'Mediterranean']"
,"['Tex-Mex', 'Restaurants', 'Bars', 'Nightlife']"
,"['Restaurants', 'Fish & Chips']"
,"['Burgers', 'Restaurants', 'Fast Food']"
,"['Delis', 'Restaurants']"
,"['Restaurants', 'Salvadoran', 'Latin American']"
,"['Restaurants', 'Fish & Chips', 'Seafood']"
,"['Vietnamese', 'Restaurants', 'Thai']"
,"['Cocktail Bars', 'Pizza', 'Restaurants', 'Italian', 'Gelato', 'Bars', 'Food', 'Nightlife']"
,"['Restaurants', 'Buffets']"
,"['Fast Food', 'Mexican', 'Restaurants']"
,"['Butcher', 'Food Stands', 'Specialty Food', 'Meat Shops', 'Food', 'Restaurants', 'Delicatessen']"
,"['Mexican', 'Restaurants']"
,"['Steakhouses', 'Restaurants']"
,"['Soul Food', 'Southern', 'Breakfast & Brunch', 'Restaurants']"
,"['Restaurants', 'Beer', 'Wine & Spirits', 'Food', 'Delis']"
,"['Asian Fusion', 'Restaurants', 'Japanese']"
,"['Thai', 'Restaurants']"
,"['Peruvian', 'Restaurants']"
,"['Asian Fusion', 'Gluten-Free', 'Restaurants', 'Food Stands', 'American (New)']"
,"['Restaurants', 'French']"
,"['Steakhouses', 'Canadian (New)', 'Restaurants']"
,"['Restaurants', 'Breakfast & Brunch']"
,"['Restaurants', 'Italian', 'Pizza']"
,"['Restaurants', 'Wine Bars', 'Burgers', 'Nightlife', 'Arts & Entertainment', 'Music Venues', 'Bars']"
,"['Middle Eastern', 'Turkish', 'Restaurants', 'American (Traditional)', 'Mediterranean']"
,"['Mexican', 'Food', 'Nightlife', 'Bars', 'Spanish', 'Restaurants', 'Latin American']"
,"['Restaurants', 'Gastropubs', 'Bars', 'Pubs', 'Nightlife']"
,"['Restaurants', 'Mexican']"
,"['Restaurants', 'Chicken Wings']"
,"['Shopping', 'Vinyl Records', 'Cafes', 'Restaurants', 'Books', 'Mags', 'Music & Video', 'Food', 'Coffee & Tea']"
,"['Restaurants', 'Bars', 'American (New)', 'Sports Bars', 'American (Traditional)', 'Nightlife']"
,"['Barbeque', 'Restaurants']"
,"['Restaurants', 'Indian']"
,"['Breweries', 'Pizza', 'Restaurants', 'Food']"
,"['Restaurants', 'Pizza']"
,"['Restaurants', 'Pizza']"
,"['Breakfast & Brunch', 'Sandwiches', 'Restaurants', 'Burgers']"
,"['Restaurants', 'American (Traditional)', 'Pubs', 'Nightlife', 'Bars', 'Burgers']"
,"['Restaurants', 'Vietnamese']"
,"['Restaurants', 'Middle Eastern']"
,"['Italian', 'Restaurants']"
,"['Burgers', 'Restaurants']"
,"['Restaurants', 'Taiwanese']"
,"['Bars', 'Arcades', 'Restaurants', 'Arts & Entertainment', 'American (Traditional)', 'Nightlife', 'Cocktail Bars']"
,"['Health Markets', 'Organic Stores', 'Bakeries', 'Restaurants', 'Bars', 'Beer', 'Wine & Spirits', 'Pubs', 'Food', 'Specialty Food', 'Nightlife', 'Grocery', 'Cafes']"
,"['Breakfast & Brunch', 'American (Traditional)', 'Diners', 'Restaurants']"
,"['Pizza', 'Restaurants']"
,"['American (New)', 'Restaurants']"
,"['Food', 'Burgers', 'Restaurants', 'Ice Cream & Frozen Yogurt', 'American (Traditional)', 'Diners']"
,"['Caribbean', 'Bars', 'Nightlife', 'Restaurants', 'Chinese']"
,"['French', 'Breakfast & Brunch', 'Creperies', 'Restaurants']"
,"['Coffee & Tea', 'Restaurants', 'Sandwiches', 'Food']"
,"['Sandwiches', 'Bakeries', 'Food', 'Restaurants']"
,"['Asian Fusion', 'Restaurants', 'Japanese', 'Sushi Bars']"
,"['Restaurants', 'Coffee & Tea', 'Cafes', 'Food']"
,"['Restaurants', 'Mexican']"
,"['American (Traditional)', 'Chicken Wings', 'Nightlife', 'Sports Bars', 'Restaurants', 'Bars']"
,"['Canadian (New)', 'Restaurants']"
,"['Gluten-Free', 'Restaurants', 'Pizza']"
,"['Vegan', 'Food', 'Restaurants', 'Coffee & Tea']"
,"['Restaurants', 'Middle Eastern']"
,"['Vietnamese', 'Restaurants']"
,"['Restaurants', 'Breakfast & Brunch']"
,"['Sushi Bars', 'Restaurants', 'American (New)', 'Japanese']"
,"['Arcades', 'Arts & Entertainment', 'Restaurants', 'American (Traditional)', 'Pizza', 'Event Planning & Services', 'Venues & Event Spaces']"
,"['Mexican', 'Pizza', 'Chicken Wings', 'Restaurants']"
,"['Fast Food', 'Chicken Wings', 'Restaurants']"
,"['Restaurants', 'Thai']"
,"['Noodles', 'Restaurants', 'Thai', 'Soup']"
,"['Desserts', 'Cafes', 'Ice Cream & Frozen Yogurt', 'Food', 'Restaurants', 'Gelato', 'Coffee & Tea']"
,"['Restaurants', 'Tex-Mex']"
,"['Food', 'Breakfast & Brunch', 'Steakhouses', 'American (Traditional)', 'Grocery', 'Restaurants']"
,"['Taiwanese', 'Food', 'Restaurants', 'Bubble Tea', 'Tea Rooms']"
,"['Event Planning & Services', 'Italian', 'Restaurants', 'Venues & Event Spaces']"
,"['Nightlife', 'Restaurants', 'Burgers', 'Sports Bars', 'Gluten-Free', 'American (Traditional)', 'Bars']"
,"['Steakhouses', 'Nightlife', 'Bars', 'Sports Bars', 'Burgers', 'Restaurants', 'American (Traditional)']"
,"['Mexican', 'Restaurants']"
,"['Restaurants', 'Nightlife', 'Bars', 'Mexican']"
,"['Restaurants', 'Mexican']"
,"['Salad', 'Food', 'Bagels', 'Sandwiches', 'Bakeries', 'Restaurants', 'Breakfast & Brunch', 'Soup']"
,"['Restaurants', 'American (New)']"
,"['Pizza', 'Restaurants', 'Italian']"
,"['Bakeries', 'Restaurants', 'Food', 'Breakfast & Brunch']"
,"['Japanese', 'Korean', 'Restaurants']"
,"['Restaurants', 'Vegetarian', 'Indian']"
,"['Salad', 'Restaurants', 'Mediterranean']"
,"['Restaurants', 'Event Planning & Services', 'Delis', 'Caterers']"
,"['Food', 'Restaurants', 'Sandwiches', 'Coffee & Tea', 'Juice Bars & Smoothies']"
,"['Restaurants', 'American (New)']"
,"['Mexican', 'Fast Food', 'Restaurants']"
,"['Bike Rentals', 'Active Life', 'Cafes', 'Restaurants']"
,"['Comfort Food', 'American (Traditional)', 'Restaurants', 'Canadian (New)']"
,"['Nightlife', 'Bars', 'Restaurants']"
,"['Italian', 'Restaurants']"
,"['Restaurants', 'Pizza']"
,"['Food', 'Breakfast & Brunch', 'Restaurants', 'Salad', 'Sandwiches', 'Juice Bars & Smoothies']"
,"['Delis', 'Restaurants']"
,"['Restaurants', 'Italian']"
,"['Sports Bars', 'Restaurants', 'Bars', 'Pizza', 'Nightlife']"
,"['Nightlife', 'Sandwiches', 'Beer Bar', 'Restaurants', 'Barbeque', 'Bars']"
,"['Breakfast & Brunch', 'Restaurants', 'Coffee & Tea', 'Sandwiches', 'Food']"
,"['Pizza', 'Food', 'Fast Food', 'Chicken Wings', 'Restaurants', 'Food Delivery Services']"
,"['Nightlife', 'Bars', 'Pubs', 'Restaurants', 'Irish']"
,"['Asian Fusion', 'Sushi Bars', 'Restaurants', 'Chinese', 'Soup', 'Hot Pot', 'Japanese', 'Seafood']"
,"['Restaurants', 'Sushi Bars']"
,"['Sandwiches', 'Fast Food', 'Restaurants']"
,"['American (Traditional)', 'Restaurants', 'Bars', 'Sports Bars', 'Nightlife']"
,"['Vietnamese', 'Restaurants']"
,"['Pubs', 'Nightlife', 'Canadian (New)', 'Bars', 'Lounges', 'Restaurants']"
,"['Cafes', 'Italian', 'Restaurants']"
,"['Pizza', 'American (New)', 'Restaurants', 'Sandwiches']"
,"['Restaurants', 'Fast Food']"
,"['Restaurants', 'Chinese']"
,"['Southern', 'Restaurants', 'African']"
,"['Fast Food', 'Restaurants', 'Mexican']"
,"['American (New)', 'Restaurants', 'Mexican']"
,"['Burgers', 'Fast Food', 'Restaurants', 'American (Traditional)']"
,"['Restaurants', 'Italian', 'Sandwiches', 'American (Traditional)', 'Breakfast & Brunch']"
,"['Restaurants', 'Pizza']"
,"['Restaurants', 'Diners']"
,"['Restaurants', 'Food', 'Salad', 'Sandwiches', 'Bagels', 'Bakeries', 'Soup', 'Breakfast & Brunch']"
,"['Sushi Bars', 'Restaurants']"
,"['Restaurants', 'Italian']"
,"['Bars', 'Nightlife', 'Restaurants', 'Cuban']"
,"['Restaurants', 'Mexican']"
,"['Restaurants', 'Buffets']"
,"['Waffles', 'Restaurants', 'Kosher', 'Food', 'Coffee & Tea', 'Juice Bars & Smoothies', 'Bakeries', 'Ice Cream & Frozen Yogurt', 'Desserts']"
,"['Restaurants', 'Mexican']"
,"['Mexican', 'Fast Food', 'Restaurants']"
,"['Salad', 'Cocktail Bars', 'Bars', 'Gastropubs', 'American (New)', 'Nightlife', 'Restaurants']"
,"['Chicken Wings', 'Restaurants', 'Pizza']"
,"['Event Planning & Services', 'Hotels & Travel', 'Arts & Entertainment', 'Casinos', 'Hotels', 'Restaurants']"
,"['Sushi Bars', 'Japanese', 'Restaurants']"
,"['Chinese', 'Restaurants']"
,"['Asian Fusion', 'Restaurants', 'Hawaiian', 'Japanese']"
,"['American (Traditional)', 'American (New)', 'Restaurants', 'Bars', 'Nightlife']"
,"['Restaurants', 'Korean']"
,"['Restaurants', 'Halal', 'Mediterranean', 'Fast Food']"
,"['Sports Bars', 'Restaurants', 'American (Traditional)', 'American (New)', 'Bars', 'Nightlife']"
,"['Restaurants', 'Sandwiches', 'Food', 'Pizza', 'American (Traditional)']"
,"['Cafes', 'Modern European', 'French', 'Restaurants', 'Tapas Bars']"
,"['Thai', 'Restaurants']"
,"['Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']"
,"['Pizza', 'Restaurants', 'Italian']"
,"['Wine Bars', 'Sushi Bars', 'Restaurants', 'Nightlife', 'Seafood', 'Bars', 'Breakfast & Brunch']"
,"['Restaurants', 'Pizza']"
,"['Restaurants', 'Mexican']"
,"['Restaurants', 'Latin American']"
,"['Pizza', 'Restaurants', 'Italian']"
,"['Chicken Wings', 'Fast Food', 'Restaurants', 'Event Planning & Services', 'Caterers']"
,"['American (New)', 'Burgers', 'Restaurants', 'Fast Food']"
,"['Cafes', 'Coffee & Tea', 'Food', 'Restaurants']"
,"['Nightlife', 'Restaurants', 'Bars', 'Italian']"
,"['Burgers', 'Food', 'Restaurants']"
,"['Restaurants', 'Cambodian', 'Persian/Iranian']"
,"['Chinese', 'Restaurants']"
,"['Restaurants', 'Chicken Wings', 'Sandwiches', 'Pizza']"
,"['Pizza', 'Restaurants']"
,"['Himalayan/Nepalese', 'Restaurants', 'Indian']"
,"['Indian', 'Restaurants']"
,"['Restaurants', 'Mexican']"
,"['Chinese', 'Restaurants', 'Seafood', 'Szechuan', 'Cantonese']"
,"['Food', 'Breakfast & Brunch', 'Lounges', 'Italian', 'Bars', 'Steakhouses', 'Nightlife', 'Mediterranean', 'Restaurants', 'American (Traditional)', 'Coffee & Tea']"
,"['Nightlife', 'Bars', 'Restaurants', 'Mexican']"
,"['Middle Eastern', 'Arabian', 'Restaurants', 'Mediterranean', 'Falafel']"
,"['Food', 'Ice Cream & Frozen Yogurt', 'Restaurants']"
,"['Restaurants', 'Italian', 'Pizza']"
,"['Barbeque', 'Sandwiches', 'Restaurants', 'Burgers']"
,"['Wine Bars', 'Bars', 'Italian', 'Restaurants', 'Nightlife']"
,"['Sandwiches', 'Restaurants', 'Burgers', 'Salad']"
,"['Bakeries', 'Breakfast & Brunch', 'Tea Rooms', 'Restaurants', 'Food', 'Cafes']"
,"['Pizza', 'Restaurants']"
,"['Fast Food', 'Chicken Wings', 'Restaurants', 'American (Traditional)']"
,"['Coffee & Tea', 'Cafes', 'Restaurants', 'Bakeries', 'Desserts', 'Food', 'Japanese']"
,"['Restaurants', 'Nightlife', 'Cocktail Bars', 'Bars', 'International', 'Lounges']"
,"['Chicken Wings', 'Fast Food', 'Restaurants']"
,"['Food', 'Restaurants', 'Coffee & Tea', 'Sandwiches']"
,"['Korean', 'Restaurants', 'Japanese']"
,"['Cafes', 'Restaurants']"
,"['Restaurants', 'Middle Eastern', 'Mediterranean', 'African']"
,"['Restaurants', 'Pizza']"
,"['Restaurants', 'Pizza', 'Food']"
,"['Mexican', 'Restaurants']"
,"['Food', 'Nightlife', 'Pubs', 'American (New)', 'Karaoke', 'Event Planning & Services', 'Beer', 'Wine & Spirits', 'Restaurants', 'Sports Bars', 'Bars', 'Venues & Event Spaces']"
,"['Casinos', 'American (Traditional)', 'Arts & Entertainment', 'Food', 'Breweries', 'Restaurants']"
,"['French', 'Restaurants']"
,"['Chinese', 'Restaurants']"
,"['Breakfast & Brunch', 'Pizza', 'Restaurants']"
,"['Breweries', 'Restaurants', 'Food', 'American (New)']"
,"['Japanese', 'Restaurants']"
,"['Mediterranean', 'Restaurants', 'German', 'Swabian', 'Modern European']"
,"['Restaurants', 'Burgers']"
,"['Coffee & Tea', 'Trainers', 'Vegetarian', 'Vegan', 'Nutritionists', 'Active Life', 'Specialty Food', 'Food', 'Fitness & Instruction', 'Organic Stores', 'Restaurants', 'Health Markets', 'Live/Raw Food', 'Breakfast & Brunch', 'Health & Medical', 'Juice Bars & Smoothies']"
,"['Pizza', 'Restaurants']"
,"['Restaurants', 'Indian']"
,"['Restaurants', 'Mexican']"
,"['Seafood', 'Desserts', 'Breakfast & Brunch', 'American (New)', 'Restaurants', 'Food', 'American (Traditional)']"
,"['Sushi Bars', 'Korean', 'Restaurants', 'Asian Fusion', 'Japanese']"
,"['Fast Food', 'Food', 'Restaurants', 'Sandwiches', 'American (Traditional)', 'Burgers']"
,"['American (New)', 'American (Traditional)', 'Gastropubs', 'Restaurants']"
,"['Restaurants', 'Mexican']"
,"['Nightlife', 'Indian', 'Burgers', 'Cocktail Bars', 'Breakfast & Brunch', 'Bars', 'Tapas/Small Plates', 'Restaurants', 'British']"
,"['Specialty Food', 'Tacos', 'Mexican', 'Seafood', 'Restaurants', 'Salad', 'Seafood Markets', 'Fish & Chips', 'Food']"
,"['Food', 'Pasta Shops', 'Pizza', 'Italian', 'Restaurants', 'Specialty Food']"
,"['Bars', 'Nightlife', 'Pubs', 'Restaurants', 'Barbeque', 'American (Traditional)', 'Burgers', 'Sandwiches']"
,"['Caterers', 'Event Planning & Services', 'Restaurants', 'Fast Food']"
,"['Restaurants', 'Irish Pub', 'Nightlife', 'Bars', 'Irish', 'Breakfast & Brunch', 'Pubs']"
,"['Restaurants', 'Sandwiches', 'Fast Food']"
,"['Restaurants', 'Barbeque']"
,"['Food', 'Seafood', 'Mediterranean', 'Seafood Markets', 'Restaurants', 'Specialty Food', 'Halal']"
,"['Chinese', 'Restaurants']"
,"['Music Venues', 'Latin American', 'Restaurants', 'Arts & Entertainment', 'Nightlife']"
,"['Restaurants', 'Pizza', 'Turkish']"
,"['Austrian', 'Restaurants', 'Modern European']"
,"['Restaurants', 'Japanese']"
,"['Fast Food', 'Restaurants', 'Burgers']"
,"['Sri Lankan', 'Indian', 'Restaurants', 'Southern']"
,"['Restaurants', 'Pizza']"
,"['Italian', 'Restaurants', 'Pizza', 'Food']"
,"['Nightlife', 'Bars', 'Restaurants']"
,"['Restaurants', 'Noodles', 'Chinese', 'Asian Fusion']"
,"['Juice Bars & Smoothies', 'Restaurants', 'Food', 'Coffee & Tea', 'Delis', 'Sandwiches']"
,"['Restaurants', 'Sandwiches', 'Food', 'Coffee & Tea']"
,"['Casinos', 'Arts & Entertainment', 'Steakhouses', 'Lounges', 'American (New)', 'Nightlife', 'Cocktail Bars', 'Restaurants', 'American (Traditional)', 'Bars', 'Russian']"
,"['Restaurants', 'Spanish', 'Latin American', 'Cuban']"
,"['Pakistani', 'Indian', 'Restaurants']"
,['Restaurants']
,"['Fast Food', 'Restaurants']"
,"['Restaurants', 'Nightlife', 'Bars', 'American (Traditional)']"
,"['Restaurants', 'Diners', 'Poutineries']"
,"['Restaurants', 'Food Stands', 'Pizza']"
,"['Fast Food', 'Restaurants', 'Food', 'Bakeries']"
,"['Restaurants', 'Ethiopian']"
,"['Cheese Shops', 'Food', 'French', 'Specialty Food', 'Restaurants', 'Delis']"
,"['Middle Eastern', 'Restaurants']"
,"['Restaurants', 'African', 'Portuguese']"
,"['Nightlife', 'Restaurants', 'Lounges', 'Bars', 'American (New)']"
,"['Fast Food', 'Restaurants']"
,"['Restaurants', 'German']"
,"['Restaurants', 'Breakfast & Brunch']"
,"['Sandwiches', 'Breakfast & Brunch', 'Diners', 'Delis', 'Restaurants']"
,"['Restaurants', 'Fast Food', 'Tex-Mex', 'Mexican']"
,"['Pizza', 'Restaurants', 'Delis']"
,"['Restaurants', 'Breakfast & Brunch', 'American (Traditional)']"
,"['Food', 'Restaurants', 'Tea Rooms', 'Taiwanese']"
,"['Restaurants', 'Buffets', 'Chinese', 'Japanese']"
,"['Restaurants', 'Japanese']"
,"['Restaurants', 'Hotels', 'Indian', 'American (Traditional)', 'Event Planning & Services', 'Italian', 'Hotels & Travel']"
,"['Restaurants', 'Vegetarian', 'Nightlife', 'Bars', 'Pubs', 'British']"
,"['Burgers', 'Fast Food', 'Restaurants']"
,"['Restaurants', 'Burgers', 'Fast Food']"
,"['American (Traditional)', 'Nightlife', 'Restaurants', 'Bars']"
,"['Restaurants', 'Comfort Food', 'Hotels & Travel', 'Salad', 'American (Traditional)', 'Breakfast & Brunch', 'American (New)', 'Bed & Breakfast']"
,"['Nightlife', 'Restaurants', 'Wine Bars', 'Bars']"
,"['African', 'Restaurants', 'Greek']"
